genres,sentiment,count
"Animation, Anime & Manga, Drama, Mystery & Suspense, Science Fiction & Fantasy",Negative,25
"Animation, Anime & Manga, Drama, Mystery & Suspense, Science Fiction & Fantasy",Neutral,14
"Animation, Anime & Manga, Drama, Mystery & Suspense, Science Fiction & Fantasy",Positive,59
"Animation, Anime & Manga, Drama, Science Fiction & Fantasy",Neutral,4
"Animation, Anime & Manga, Drama, Science Fiction & Fantasy",Positive,4
"Animation, Anime & Manga, Kids & Family, Science Fiction & Fantasy",Negative,9
"Animation, Anime & Manga, Kids & Family, Science Fiction & Fantasy",Neutral,7
"Animation, Anime & Manga, Kids & Family, Science Fiction & Fantasy",Positive,17
"Animation, Art House & International",Negative,22
"Animation, Art House & International",Neutral,47
"Animation, Art House & International",Positive,153
"Animation, Art House & International, Comedy",Negative,27
"Animation, Art House & International, Comedy",Neutral,18
"Animation, Art House & International, Comedy",Positive,58
"Animation, Art House & International, Comedy, Drama",Negative,38
"Animation, Art House & International, Comedy, Drama",Neutral,49
"Animation, Art House & International, Comedy, Drama",Positive,192
"Animation, Art House & International, Comedy, Drama, Kids & Family, Science Fiction & Fantasy",Negative,2
"Animation, Art House & International, Comedy, Drama, Kids & Family, Science Fiction & Fantasy",Neutral,3
"Animation, Art House & International, Comedy, Drama, Kids & Family, Science Fiction & Fantasy",Positive,8
"Animation, Art House & International, Comedy, Drama, Science Fiction & Fantasy",Negative,11
"Animation, Art House & International, Comedy, Drama, Science Fiction & Fantasy",Neutral,14
"Animation, Art House & International, Comedy, Drama, Science Fiction & Fantasy",Positive,67
"Animation, Art House & International, Comedy, Kids & Family",Negative,4
"Animation, Art House & International, Comedy, Kids & Family",Neutral,2
"Animation, Art House & International, Comedy, Kids & Family",Positive,13
"Animation, Art House & International, Comedy, Kids & Family, Mystery & Suspense",Negative,9
"Animation, Art House & International, Comedy, Kids & Family, Mystery & Suspense",Neutral,5
"Animation, Art House & International, Comedy, Kids & Family, Mystery & Suspense",Positive,50
"Animation, Art House & International, Documentary",Negative,5
"Animation, Art House & International, Documentary",Neutral,8
"Animation, Art House & International, Documentary",Positive,32
"Animation, Art House & International, Documentary, Special Interest",Negative,62
"Animation, Art House & International, Documentary, Special Interest",Neutral,24
"Animation, Art House & International, Documentary, Special Interest",Positive,64
"Animation, Art House & International, Drama",Negative,26
"Animation, Art House & International, Drama",Neutral,41
"Animation, Art House & International, Drama",Positive,164
"Animation, Art House & International, Drama, Kids & Family",Negative,11
"Animation, Art House & International, Drama, Kids & Family",Neutral,7
"Animation, Art House & International, Drama, Kids & Family",Positive,68
"Animation, Art House & International, Drama, Science Fiction & Fantasy",Negative,49
"Animation, Art House & International, Drama, Science Fiction & Fantasy",Neutral,48
"Animation, Art House & International, Drama, Science Fiction & Fantasy",Positive,116
"Animation, Art House & International, Drama, Science Fiction & Fantasy, Romance",Negative,8
"Animation, Art House & International, Drama, Science Fiction & Fantasy, Romance",Neutral,3
"Animation, Art House & International, Drama, Science Fiction & Fantasy, Romance",Positive,12
"Animation, Art House & International, Drama, Science Fiction & Fantasy, Special Interest",Negative,1
"Animation, Art House & International, Drama, Science Fiction & Fantasy, Special Interest",Positive,4
"Animation, Art House & International, Drama, Special Interest",Negative,16
"Animation, Art House & International, Drama, Special Interest",Neutral,29
"Animation, Art House & International, Drama, Special Interest",Positive,98
"Animation, Art House & International, Drama, Television, Romance",Neutral,1
"Animation, Art House & International, Drama, Television, Romance",Positive,16
"Animation, Art House & International, Horror",Negative,22
"Animation, Art House & International, Horror",Neutral,4
"Animation, Art House & International, Horror",Positive,20
"Animation, Art House & International, Horror, Science Fiction & Fantasy, Special Interest",Negative,1
"Animation, Art House & International, Horror, Science Fiction & Fantasy, Special Interest",Neutral,2
"Animation, Art House & International, Horror, Science Fiction & Fantasy, Special Interest",Positive,14
"Animation, Art House & International, Kids & Family",Negative,47
"Animation, Art House & International, Kids & Family",Neutral,32
"Animation, Art House & International, Kids & Family",Positive,245
"Animation, Art House & International, Kids & Family, Mystery & Suspense",Negative,2
"Animation, Art House & International, Kids & Family, Mystery & Suspense",Neutral,4
"Animation, Art House & International, Kids & Family, Mystery & Suspense",Positive,17
"Animation, Art House & International, Kids & Family, Science Fiction & Fantasy",Negative,12
"Animation, Art House & International, Kids & Family, Science Fiction & Fantasy",Neutral,18
"Animation, Art House & International, Kids & Family, Science Fiction & Fantasy",Positive,60
"Animation, Art House & International, Mystery & Suspense",Negative,4
"Animation, Art House & International, Mystery & Suspense",Neutral,8
"Animation, Art House & International, Mystery & Suspense",Positive,7
"Animation, Art House & International, Science Fiction & Fantasy",Negative,9
"Animation, Art House & International, Science Fiction & Fantasy",Neutral,24
"Animation, Art House & International, Science Fiction & Fantasy",Positive,201
"Animation, Classics, Comedy, Drama, Kids & Family",Negative,2
"Animation, Classics, Comedy, Drama, Kids & Family",Neutral,1
"Animation, Classics, Comedy, Drama, Kids & Family",Positive,8
"Animation, Classics, Comedy, Horror, Kids & Family",Negative,2
"Animation, Classics, Comedy, Horror, Kids & Family",Positive,5
"Animation, Classics, Comedy, Kids & Family",Negative,4
"Animation, Classics, Comedy, Kids & Family",Neutral,3
"Animation, Classics, Comedy, Kids & Family",Positive,6
"Animation, Classics, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Negative,1
"Animation, Classics, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Positive,2
"Animation, Classics, Comedy, Kids & Family, Musical & Performing Arts, Television",Neutral,4
"Animation, Classics, Comedy, Kids & Family, Musical & Performing Arts, Television",Positive,12
"Animation, Classics, Comedy, Kids & Family, Mystery & Suspense",Negative,6
"Animation, Classics, Comedy, Kids & Family, Mystery & Suspense",Neutral,2
"Animation, Classics, Comedy, Kids & Family, Mystery & Suspense",Positive,33
"Animation, Classics, Comedy, Kids & Family, Science Fiction & Fantasy",Negative,5
"Animation, Classics, Comedy, Kids & Family, Science Fiction & Fantasy",Neutral,6
"Animation, Classics, Comedy, Kids & Family, Science Fiction & Fantasy",Positive,16
"Animation, Classics, Comedy, Kids & Family, Special Interest",Negative,2
"Animation, Classics, Comedy, Kids & Family, Special Interest",Neutral,6
"Animation, Classics, Comedy, Kids & Family, Special Interest",Positive,10
"Animation, Classics, Kids & Family, Science Fiction & Fantasy",Negative,17
"Animation, Classics, Kids & Family, Science Fiction & Fantasy",Neutral,33
"Animation, Classics, Kids & Family, Science Fiction & Fantasy",Positive,120
"Animation, Classics, Kids & Family, Television",Negative,1
"Animation, Classics, Kids & Family, Television",Neutral,1
"Animation, Classics, Kids & Family, Television",Positive,13
"Animation, Comedy",Negative,480
"Animation, Comedy",Neutral,261
"Animation, Comedy",Positive,2147
"Animation, Comedy, Documentary, Drama, Special Interest, Romance",Negative,14
"Animation, Comedy, Documentary, Drama, Special Interest, Romance",Neutral,2
"Animation, Comedy, Documentary, Drama, Special Interest, Romance",Positive,26
"Animation, Comedy, Drama",Negative,182
"Animation, Comedy, Drama",Neutral,86
"Animation, Comedy, Drama",Positive,507
"Animation, Comedy, Drama, Kids & Family",Negative,29
"Animation, Comedy, Drama, Kids & Family",Neutral,17
"Animation, Comedy, Drama, Kids & Family",Positive,95
"Animation, Comedy, Drama, Kids & Family, Musical & Performing Arts",Negative,2
"Animation, Comedy, Drama, Kids & Family, Musical & Performing Arts",Neutral,1
"Animation, Comedy, Drama, Kids & Family, Musical & Performing Arts",Positive,2
"Animation, Comedy, Drama, Science Fiction & Fantasy",Negative,4
"Animation, Comedy, Drama, Science Fiction & Fantasy",Neutral,3
"Animation, Comedy, Drama, Science Fiction & Fantasy",Positive,6
"Animation, Comedy, Horror, Romance",Negative,6
"Animation, Comedy, Horror, Romance",Neutral,5
"Animation, Comedy, Horror, Romance",Positive,8
"Animation, Comedy, Horror, Science Fiction & Fantasy",Negative,31
"Animation, Comedy, Horror, Science Fiction & Fantasy",Neutral,24
"Animation, Comedy, Horror, Science Fiction & Fantasy",Positive,166
"Animation, Comedy, Kids & Family",Negative,1272
"Animation, Comedy, Kids & Family",Neutral,1119
"Animation, Comedy, Kids & Family",Positive,6126
"Animation, Comedy, Kids & Family, Faith & Spirituality",Negative,9
"Animation, Comedy, Kids & Family, Faith & Spirituality",Neutral,5
"Animation, Comedy, Kids & Family, Faith & Spirituality",Positive,40
"Animation, Comedy, Kids & Family, Musical & Performing Arts",Negative,25
"Animation, Comedy, Kids & Family, Musical & Performing Arts",Neutral,36
"Animation, Comedy, Kids & Family, Musical & Performing Arts",Positive,205
"Animation, Comedy, Kids & Family, Musical & Performing Arts, Romance",Neutral,2
"Animation, Comedy, Kids & Family, Musical & Performing Arts, Romance",Positive,2
"Animation, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Negative,17
"Animation, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Neutral,20
"Animation, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Positive,161
"Animation, Comedy, Kids & Family, Musical & Performing Arts, Television",Negative,12
"Animation, Comedy, Kids & Family, Musical & Performing Arts, Television",Neutral,9
"Animation, Comedy, Kids & Family, Musical & Performing Arts, Television",Positive,50
"Animation, Comedy, Kids & Family, Science Fiction & Fantasy",Negative,334
"Animation, Comedy, Kids & Family, Science Fiction & Fantasy",Neutral,306
"Animation, Comedy, Kids & Family, Science Fiction & Fantasy",Positive,2012
"Animation, Comedy, Kids & Family, Special Interest",Negative,83
"Animation, Comedy, Kids & Family, Special Interest",Neutral,68
"Animation, Comedy, Kids & Family, Special Interest",Positive,316
"Animation, Comedy, Musical & Performing Arts",Negative,52
"Animation, Comedy, Musical & Performing Arts",Neutral,36
"Animation, Comedy, Musical & Performing Arts",Positive,278
"Animation, Comedy, Musical & Performing Arts, Special Interest",Negative,56
"Animation, Comedy, Musical & Performing Arts, Special Interest",Neutral,16
"Animation, Comedy, Musical & Performing Arts, Special Interest",Positive,110
"Animation, Comedy, Science Fiction & Fantasy",Negative,43
"Animation, Comedy, Science Fiction & Fantasy",Neutral,30
"Animation, Comedy, Science Fiction & Fantasy",Positive,51
"Animation, Comedy, Science Fiction & Fantasy, Television",Neutral,1
"Animation, Comedy, Science Fiction & Fantasy, Television",Positive,4
"Animation, Comedy, Special Interest",Negative,2
"Animation, Comedy, Special Interest",Neutral,4
"Animation, Comedy, Special Interest",Positive,32
"Animation, Documentary",Negative,32
"Animation, Documentary",Neutral,18
"Animation, Documentary",Positive,67
"Animation, Documentary, Kids & Family",Negative,4
"Animation, Documentary, Kids & Family",Neutral,5
"Animation, Documentary, Kids & Family",Positive,27
"Animation, Documentary, Kids & Family, Special Interest",Negative,2
"Animation, Documentary, Kids & Family, Special Interest",Neutral,7
"Animation, Documentary, Kids & Family, Special Interest",Positive,24
"Animation, Documentary, Special Interest",Negative,10
"Animation, Documentary, Special Interest",Neutral,11
"Animation, Documentary, Special Interest",Positive,40
"Animation, Drama",Negative,63
"Animation, Drama",Neutral,77
"Animation, Drama",Positive,419
"Animation, Drama, Kids & Family",Negative,143
"Animation, Drama, Kids & Family",Neutral,116
"Animation, Drama, Kids & Family",Positive,621
"Animation, Drama, Kids & Family, Musical & Performing Arts",Negative,18
"Animation, Drama, Kids & Family, Musical & Performing Arts",Neutral,44
"Animation, Drama, Kids & Family, Musical & Performing Arts",Positive,112
"Animation, Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Negative,4
"Animation, Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Neutral,17
"Animation, Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Positive,95
"Animation, Drama, Kids & Family, Mystery & Suspense",Negative,7
"Animation, Drama, Kids & Family, Mystery & Suspense",Neutral,6
"Animation, Drama, Kids & Family, Mystery & Suspense",Positive,23
"Animation, Drama, Kids & Family, Science Fiction & Fantasy",Negative,112
"Animation, Drama, Kids & Family, Science Fiction & Fantasy",Neutral,125
"Animation, Drama, Kids & Family, Science Fiction & Fantasy",Positive,486
"Animation, Drama, Kids & Family, Science Fiction & Fantasy, Romance",Negative,21
"Animation, Drama, Kids & Family, Science Fiction & Fantasy, Romance",Neutral,30
"Animation, Drama, Kids & Family, Science Fiction & Fantasy, Romance",Positive,126
"Animation, Drama, Musical & Performing Arts",Negative,1
"Animation, Drama, Musical & Performing Arts",Neutral,1
"Animation, Drama, Musical & Performing Arts",Positive,7
"Animation, Drama, Mystery & Suspense",Negative,22
"Animation, Drama, Mystery & Suspense",Neutral,7
"Animation, Drama, Mystery & Suspense",Positive,23
"Animation, Drama, Romance",Negative,17
"Animation, Drama, Romance",Neutral,16
"Animation, Drama, Romance",Positive,134
"Animation, Drama, Science Fiction & Fantasy",Negative,20
"Animation, Drama, Science Fiction & Fantasy",Neutral,13
"Animation, Drama, Science Fiction & Fantasy",Positive,54
